id_diagnotisco;codigo;descripcion;id_tipo_origen;aplica_sexo
7429;S354;TRAUMATISMO DE VASOS SANGUINEOS RENALES;4;A
7430;S355;TRAUMATISMO DE VASOS SANGUINEOS ILIACOS;4;A
7431;S357;TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7432;S358;TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7433;S359;TRAUMATISMO DE VASOS SANGUINEOS NO ESPECIFICADOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7434;S360;TRAUMATISMO DEL BAZO;4;A
7435;S361;TRAUMATISMO DEL HIGADO Y DE LA VESICULA BILIAR;4;A
7436;S362;TRAUMATISMO DEL PANCREAS;4;A
7437;S363;TRAUMATISMO DEL ESTOMAGO;4;A
7438;S364;TRAUMATISMO DEL INTESTINO DELGADO;4;A
7439;S365;TRAUMATISMO DEL COLON;4;A
7440;S366;TRAUMATISMO DEL RECTO;4;A
7441;S367;TRAUMATISMO DE MULTIPLES ORGANOS INTRAABDOMINALES;4;A
7442;S368;TRAUMATISMO DE OTROS ORGANOS INTRAABDOMINALES;4;A
7443;S369;TRAUMATISMO DE ORGANO INTRAABDOMINAL NO ESPECIFICADO;4;A
7444;S370;TRAUMATISMO DEL RIÑON;4;A
7445;S371;TRAUMATISMO DEL URETER;4;A
7446;S372;TRAUMATISMO DE LA VEJIGA;4;A
7447;S373;TRAUMATISMO DE LA URETRA;4;A
7448;S374;TRAUMATISMO DEL OVARIO;4;F
7449;S375;TRAUMATISMO DE LA TROMPA DE FALOPIO;4;F
7450;S376;TRAUMATISMO DEL UTERO;4;F
7451;S377;TRAUMATISMO DE MULTIPLES ORGANOS PELVICOS;4;A
7452;S378;TRAUMATISMO DE OTROS ORGANOS PELVICOS;4;A
7453;S379;TRAUMATISMO DE ORGANO PELVICO NO ESPECIFICADO;4;A
7454;S380;TRAUMATISMO POR APLASTAMIENTO DE ORGANOS GENITALES EXTERNOS;4;A
7455;S381;TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7456;S382;AMPUTACION TRAUMATICA DE ORGANOS GENITALES EXTERNOS;4;A
7457;S383;AMPUTACION TRAUMATICA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, REGION LUMBOSACRA Y PELVIS;4;A
7458;S390;TRAUMATISMO DEL TENDON Y DE MUSCULOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7459;S396;TRAUMATISMO DE ORGANO(S) INTRAABDOMINAL(ES) CON ORGANO(S) PELVICO(S);4;A
7460;S397;OTROS TRAUMATISMOS MULTIPLES DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7461;S398;OTROS TRAUMATISMOS ESPECIFICADOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7462;S399;TRAUMATISMO NO ESPECIFICADO DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS;4;A
7463;S400;CONTUSION DEL HOMBRO Y DEL BRAZO;4;A
7464;S407;TRAUMATISMOS SUPERFICIALES MULTIPLES DEL HOMBRO Y DEL BRAZO;4;A
7465;S408;OTROS TRAUMATISMOS SUPERFICIALES DEL HOMBRO Y DEL BRAZO;4;A
7466;S409;TRAUMATISMO SUPERFICIAL NO ESPECIFICADO DEL HOMBRO Y DEL BRAZO;4;A
7467;S410;HERIDA DEL HOMBRO;4;A
7468;S411;HERIDA DEL BRAZO;4;A
7469;S417;HERIDAS MULTIPLES DEL HOMBRO Y DEL BRAZO;4;A
7470;S418;HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL HOMBRO Y DEL BRAZO;4;A
7471;S420;FRACTURA DE LA CLAVICULA;4;A
7472;S421;FRACTURA DEL OMOPLATO;4;A
7473;S422;FRACTURA DE LA EPIFISIS SUPERIOR DEL HUMERO;4;A
7474;S423;FRACTURA DE LA DIAFISIS DEL HUMERO;4;A
7475;S424;FRACTURA DE LA EPIFISIS INFERIOR DEL HUMERO;4;A
7476;S427;FRACTURAS MULTIPLES DE LA CLAVICULA, DEL OMOPLATO Y DEL HUMERO;4;A
7477;S428;FRACTURA DE OTRAS PARTES DEL HOMBRO Y DEL BRAZO;4;A
7478;S429;FRACTURA DEL HOMBRO Y DEL BRAZO, PARTE NO ESPECIFICADA;4;A
7479;S430;LUXACION DE LA ARTICULACION DEL HOMBRO;4;A
7480;S431;LUXACION DE LA ARTICULACION ACROMIOCLAVICULAR;4;A
7481;S432;LUXACION DE LA ARTICULACION ESTERNOCLAVICULAR;4;A
7482;S433;LUXACION DE OTRAS PARTES DE LA CINTURA ESCAPULAR Y DE LAS NO ESPECIFICADAS;4;A
7483;S434;ESGUINCES Y TORCEDURAS DE LA ARTICULACION DEL HOMBRO;4;A
7484;S435;ESGUINCES Y TORCEDURAS DE LA ARTICULACION ACROMIOCLAVICULAR;4;A
7485;S436;ESGUINCES Y TORCEDURAS DE LA ARTICULACION ESTERNOCLAVICULAR;4;A
7486;S437;ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CINTURA ESCAPULAR;4;A
7487;S440;TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DEL BRAZO;4;A
7488;S441;TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DEL BRAZO;4;A
7489;S442;TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL BRAZO;4;A
7490;S443;TRAUMATISMO DEL NERVIO AXILAR;4;A
7491;S444;TRAUMATISMO DEL NERVIO MUSCULOCUTANEO;4;A
7492;S445;TRAUMATISMO DEL NERVIO SENSITIVO CUTANEO A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7493;S447;TRAUMATISMO DEL MULTIPLES NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7494;S448;TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7495;S449;TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7496;S450;TRAUMATISMO DE LA ARTERIA AXILAR;4;A
7497;S451;TRAUMATISMO DE LA ARTERIA BRAQUIAL;4;A
7498;S452;TRAUMATISMO DE LA VENA AXILAR O BRAQUIAL;4;A
7499;S453;TRAUMATISMO DE VENAS SUPERFICIAL A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7500;S457;TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7501;S458;TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7502;S459;TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7503;S460;TRAUMATISMO DE TENDON DEL MANGUITO ROTATORIO DEL HOMBRO;4;A
7504;S461;TRAUMATISMO DE TENDON Y MUSCULO DE LA CABEZA LARGA DEL BICEPS;4;A
7505;S462;TRAUMATISMO DE TENDON Y MUSCULO DE OTRAS PARTES DEL BICEPS;4;A
7506;S463;TRAUMATISMO DE TENDON Y MUSCULO DEL TRICEPS;4;A
7507;S467;TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7508;S468;TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7509;S469;TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADO NIVEL DEL HOMBRO Y DEL BRAZO;4;A
7510;S47;TRAUMATISMO POR APLASTAMIENTO DEL HOMBRO Y DEL BRAZO;4;A
7511;S480;AMPUTACION TRAUMATICA EN LA ARTICULACION DEL HOMBRO Y DEL BRAZO;4;A
7512;S481;AMPUTACION TRAUMATICA A NIVEL ENTRE EL HOMBRO Y EL CODO;4;A
7513;S489;AMPUTACION TRAUMATICA DEL HOMBRO Y DEL BRAZO, NIVEL NO ESPECIFICADO;4;A
7514;S497;TRAUMATISMOS MULTIPLES DEL HOMBRO Y DEL BRAZO;4;A
7515;S498;OTROS TRAUMATISMOS ESPECIFICADOS DEL HOMBRO Y DEL BRAZO;4;A
7516;S499;TRAUMATISMOS NO ESPECIFICADOS DEL HOMBRO Y DEL BRAZO;4;A
7517;S500;CONTUSION DEL CODO;4;A
7518;S501;CONTUSION DE OTRAS PARTES DEL ANTEBRAZO Y DE LAS NO ESPECIFICADAS;4;A
7519;S507;TRAUMATISMOS SUPERFICIALES MULTIPLES DEL ANTEBRAZO;4;A
7520;S508;OTROS TRAUMATISMOS SUPERFICIALES DEL ANTEBRAZO;4;A
7521;S509;TRAUMATISMO SUPERFICIAL DEL ANTEBRAZO, NO ESPECIFICADO;4;A
7522;S510;HERIDA DEL CODO;4;A
7523;S517;HERIDAS MULTIPLES DEL ANTEBRAZO;4;A
7524;S518;HERIDAS DE OTRAS PARTES DEL ANTEBRAZO;4;A
7525;S519;HERIDAS DEL ANTEBRAZO, PARTE NO ESPECIFICADA;4;A
7526;S520;FRACTURA DE LA EPIFISIS SUPERIOR DEL CUBITO;4;A
7527;S521;FRACTURA DE LA EPIFISIS SUPERIOR DEL RADIO;4;A
7528;S522;FRACTURA DE LA DIAFISIS DEL CUBITO;4;A
7529;S523;FRACTURA DE LA DIAFISIS DEL RADIO;4;A
7530;S524;FRACTURA DE LA DIAFISIS DEL CUBITO Y DEL RADIO;4;A
7531;S525;FRACTURA DE LA EPIFISIS INFERIOR DEL RADIO;4;A
7532;S526;FRACTURA DE LA EPIFISIS INFERIOR DEL CUBITO Y DEL RADIO;4;A
7533;S527;FRACTURAS MULTIPLES DEL ANTEBRAZO;4;A
7534;S528;FRACTURA DE OTRAS PARTES DEL ANTEBRAZO;4;A
7535;S529;FRACTURA DEL ANTEBRAZO, PARTE NO ESPECIFICADA;4;A
7536;S530;LUXACION DE LA CABEZA DEL RADIO;4;A
7537;S531;LUXACION DEL CODO, NO ESPECIFICADA;4;A
7538;S532;RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL RADIO;4;A
7539;S533;RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL CUBITO;4;A
7540;S534;ESGUINCES Y TORCEDURAS DEL CODO;4;A
7541;S540;TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DEL ANTEBRAZO;4;A
7542;S541;TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DEL ANTEBRAZO;4;A
7543;S542;TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL ANTEBRAZO;4;A
7544;S543;TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DEL ANTEBRAZO;4;A
7545;S547;TRAUMATISMO DEL MULTIPLES NERVIOS A NIVEL DEL ANTEBRAZO;4;A
7546;S548;TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ANTEBRAZO;4;A
7547;S549;TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO;4;A
7548;S550;TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DEL ANTEBRAZO;4;A
7549;S551;TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DEL ANTEBRAZO;4;A
7550;S552;TRAUMATISMO DE VENA A NIVEL DEL ANTEBRAZO;4;A
7551;S557;TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO;4;A
7552;S558;TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO;4;A
7553;S559;TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO;4;A
7554;S560;TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DEL PULGAR A NIVEL DEL ANTEBRAZO;4;A
7555;S561;TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO;4;A
7556;S562;TRAUMATISMO DEL OTRO TENDON Y MUSCULO FLEXOR A NIVEL DEL ANTEBRAZO;4;A
7557;S563;TRAUMATISMO DE TENDONES Y MUSCULOS ABDUCTORES Y EXTENSORES DEL PULGAR A NIVEL DEL ANTEBRAZO;4;A
7558;S564;TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO;4;A
7559;S565;TRAUMATISMO DE OTRO TENDON Y MUSCULO EXTENSOR A NIVEL DEL ANTEBRAZO;4;A
7560;S567;TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DEL ANTEBRAZO;4;A
7561;S568;TRAUMATISMO DE OTROS TENDONES Y MUSCULOS Y DE LOS NO ESPECIFICADOS, A NIVEL DEL ANTEBRAZO;4;A
7562;S570;TRAUMATISMO POR APLASTAMIENTO DEL CODO;4;A
7563;S578;TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES DEL ANTEBRAZO;4;A
7564;S579;TRAUMATISMO POR APLASTAMIENTO DEL ANTEBRAZO, PARTE NO ESPECIFICADA;4;A
7565;S580;AMPUTACION TRAUMATICA A NIVEL DEL CODO;4;A
7566;S581;AMPUTACION TRAUMATICA A NIVEL ENTRE EL CODO Y LA MUÑECA;4;A
7567;S589;AMPUTACION TRAUMATICA DEL ANTEBRAZO, NIVEL NO ESPECIFICADO;4;A
7568;S597;TRAUMATISMOS MULTIPLES DEL ANTEBRAZO;4;A
7569;S598;OTROS TRAUMATISMOS ESPECIFICADOS DEL ANTEBRAZO;4;A
7570;S599;TRAUMATISMOS NO ESPECIFICADOS DEL ANTEBRAZO;4;A
7571;S600;CONTUSION DE DEDO(S) DE LA MANO, SIN DAÑO DE LA(S) UÑA(S);4;A
7572;S601;CONTUSION DE DEDO(S) DE LA MANO, CON DAÑO DE LA(S) UÑA(S);4;A
7573;S602;CONTUSION DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO;4;A
7574;S607;TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA MUÑECA Y DE LA MANO;4;A
7575;S608;OTROS TRAUMATISMOS SUPERFICIALES DE LA MUÑECA Y DE LA MANO;4;A
7576;S609;TRAUMATISMO SUPERFICIAL DE LA MUÑECA Y DE LA MANO, NO ESPECIFICADO;4;A
7577;S610;HERIDA DE DEDO(S) DE LA MANO, SIN DAÑO DE LA(S) UÑA(S);4;A
7578;S611;HERIDA DE DEDO(S) DE LA MANO, CON DAÑO DE LA(S) UÑA(S);4;A
7579;S617;HERIDAS MULTIPLES DE LA MUÑECA Y DE LA MANO;4;A
7580;S618;HERIDAS DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO;4;A
7581;S619;HERIDA DE LA MUÑECA Y DE LA MANO, PARTE NO ESPECIFICADA;4;A
7582;S620;FRACTURA DEL HUESO ESCAFOIDES [NAVICULAR] DE LA MANO;4;A
7583;S621;FRACTURA DE OTRO(S) HUESO(S) DEL CARPO;4;A
7584;S622;FRACTURA DEL PRIMER METACARPIANO;4;A
7585;S623;FRACTURA DE OTROS HUESOS METACARPIANOS;4;A
7586;S624;FRACTURAS MULTIPLES DE HUESOS METACARPIANOS;4;A
7587;S625;FRACTURA DEL PULGAR;4;A
7588;S626;FRACTURA DE OTRO DEDO DE LA MANO;4;A
7589;S627;FRACTURAS MULTIPLES DE LOS DEDOS DE LA MANO;4;A
7590;S628;FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO;4;A
7591;S630;LUXACION DE LA MUÑECA;4;A
7592;S631;LUXACION DE DEDOS DE LA MANO;4;A
7593;S632;LUXACIONES MULTIPLES DE DEDOS DE LA MANO;4;A
7594;S633;RUPTURA TRAUMATICA DE LIGAMENTOS DE LA MUÑECA Y DEL CARPO;4;A
7595;S634;RUPTURA TRAUMATICA DE LIGAMENTOS DEL DEDO DE LA MANO EN LA(S) ARTICULACION(ES) METACARPOFALANGICA E INTERFALANGICA;4;A
7596;S635;ESGUINCES Y TORCEDURAS DE LA MUÑECA;4;A
7597;S636;ESGUINCES Y TORCEDURAS DE DEDO(S) DE LA MANO;4;A
7598;S637;ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO;4;A
7599;S640;TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7600;S641;TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7601;S642;TRAUMATISMO DEL NERVIO RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7602;S643;TRAUMATISMO DEL NERVIO DIGITAL DEL PULGAR;4;A
7603;S644;TRAUMATISMO DEL NERVIO DIGITAL DE OTRO DEDO;4;A
7604;S647;TRAUMATISMO DE MULTIPLES NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7605;S648;TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7606;S649;TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7607;S650;TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7608;S651;TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7609;S652;TRAUMATISMO DEL ARCO PALMAR SUPERFICIAL;4;A
7610;S653;TRAUMATISMO DEL ARCO PALMAR PROFUNDO;4;A
7611;S654;TRAUMATISMO DE VASO(S) SANGUINEO(S) DEL PULGAR;4;A
7612;S655;TRAUMATISMO DE VASO(S) SANGUINEO(S) DE OTRO DEDO;4;A
7613;S657;TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7614;S658;TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7615;S659;TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7616;S660;TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR LARGO DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7617;S661;TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO DEDO A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7618;S662;TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7619;S663;TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7620;S664;TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7621;S665;TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DE OTRO(S) DEDO(S) A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7622;S666;TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS FLEXORES A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7623;S667;TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS EXTENSORES A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7624;S668;TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7625;S669;TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADO, A NIVEL DE LA MUÑECA Y DE LA MANO;4;A
7626;S670;TRAUMATISMO POR APLASTAMIENTO DEL PULGAR Y OTRO(S) DEDO(S);4;A
7627;S678;TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO;4;A
7628;S680;AMPUTACION TRAUMATICA DEL PULGAR (COMPLETA) (PARCIAL);4;A
7629;S681;AMPUTACION TRAUMATICA DE OTRO DEDO UNICO (COMPLETA) (PARCIAL);4;A
7630;S682;AMPUTACION TRAUMATICA DE DOS O MAS DEDOS SOLAMENTE (COMPLETA) (PARCIAL);4;A
7631;S683;AMPUTACION TRAUMATICA COMBINADA (DE PARTE) DE DEDO(S) CON OTRAS PARTES DE LA MUÑECA Y DE LA MANO;4;A
7632;S684;AMPUTACION TRAUMATICA DE LA MANO A NIVEL DE LA MUÑECA;4;A
7633;S688;AMPUTACION TRAUMATICA DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO;4;A
7634;S689;AMPUTACION TRAUMATICA DE LA MUÑECA Y DE LA MANO, NIVEL NO ESPECIFICADO;4;A
7635;S697;TRAUMATISMOS MULTIPLES DE LA MUÑECA Y DE LA MANO;4;A
7636;S698;OTROS TRAUMATISMOS ESPECIFICADOS DE LA MUÑECA Y DE LA MANO;4;A
7637;S699;TRAUMATISMO NO ESPECIFICADO DE LA MUÑECA Y DE LA MANO;4;A
7638;S700;CONTUSION DE LA CADERA;4;A
7639;S701;CONTUSION DEL MUSLO;4;A
7640;S707;TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA CADERA Y DEL MUSLO;4;A
7641;S708;OTROS TRAUMATISMOS SUPERFICIALES DE LA CADERA Y DEL MUSLO;4;A
7642;S709;TRAUMATISMO SUPERFICIAL DE LA CADERA Y DEL MUSLO, NO ESPECIFICADO;4;A
7643;S710;HERIDA DE LA CADERA;4;A
7644;S711;HERIDA DEL MUSLO;4;A
7645;S717;HERIDAS MULTIPLES DE LA CADERA Y DEL MUSLO;4;A
7646;S718;HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CINTURA PELVICA;4;A
7647;S720;FRACTURA DEL CUELLO DEL FEMUR;4;A
7648;S721;FRACTURA PERTROCANTERIANA;4;A
7649;S722;FRACTURA SUBTROCANTERIANA;4;A
7650;S723;FRACTURA DE LA DIAFISIS DEL FEMUR;4;A
7651;S724;FRACTURA DE LA EPIFISIS INFERIOR DEL FEMUR;4;A
7652;S727;FRACTURAS MULTIPLES DEL FEMUR;4;A
7653;S728;FRACTURA DE OTRAS PARTES DEL FEMUR;4;A
7654;S729;FRACTURA DEL FEMUR, PARTE NO ESPECIFICADA;4;A
7655;S730;LUXACION DE CADERA;4;A
7656;S731;ESGUINCES Y TORCEDURAS DE LA CADERA;4;A
7657;S740;TRAUMATISMO DEL NERVIO CIATICO A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7658;S741;TRAUMATISMO DEL NERVIO FEMOROCUTANEO A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7659;S742;TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7660;S747;TRAUMATISMO DE NERVIOS MULTIPLES A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7661;S748;TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7662;S749;TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7663;S750;TRAUMATISMO DE LA ARTERIA FEMORAL;4;A
7664;S751;TRAUMATISMO DE LA VENA FEMORAL A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7665;S752;TRAUMATISMO DE LA GRAN VENA SAFENA A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7666;S757;TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7667;S758;TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7668;S759;TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7669;S760;TRAUMATISMO DEL TENDON Y MUSCULO DE LA CADERA;4;A
7670;S761;TRAUMATISMO DEL TENDON Y MUSCULO CUADRICEPS;4;A
7671;S762;TRAUMATISMO DEL TENDON Y MUSCULO ADUCTOR MAYOR DEL MUSLO;4;A
7672;S763;TRAUMATISMO DEL TENDON Y MUSCULO DEL GRUPO MUSCULAR POSTERIOR A NIVEL DEL MUSLO;4;A
7673;S764;TRAUMATISMO DE OTROS TENDONES Y MUSCULOS Y LOS NO ESPECIFICADOS A NIVEL DEL MUSLO;4;A
7674;S767;TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS Y LOS NO ESPECIFICADOS A NIVEL DE LA CADERA Y DEL MUSLO;4;A
7675;S770;TRAUMATISMO POR APLASTAMIENTO DE LA CADERA;4;A
7676;S771;TRAUMATISMO POR APLASTAMIENTO DEL MUSLO;4;A
7677;S772;TRAUMATISMO POR APLASTAMIENTO DE LA CADERA CON EL MUSLO;4;A
7678;S780;AMPUTACION TRAUMATICA DE LA ARTICULACION DE LA CADERA;4;A
7679;S781;AMPUTACION TRAUMATICA EN ALGUN NIVEL ENTRE LA CADERA Y LA RODILLA;4;A
7680;S789;AMPUTACION TRAUMATICA DE CADERA Y MUSLO, NIVEL NO ESPECIFICADO;4;A
7681;S797;TRAUMATISMOS MULTIPLES DE LA CADERA Y DEL MUSLO;4;A
7682;S798;OTROS TRAUMATISMOS ESPECIFICADOS DE LA CADERA Y DEL MUSLO;4;A
7683;S799;TRAUMATISMO NO ESPECIFICADO DE LA CADERA Y DEL MUSLO;4;A
7684;S800;CONTUSION DE LA RODILLA;4;A
7685;S801;CONTUSION DE OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA PIERNA;4;A
7686;S807;TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA PIERNA;4;A
7687;S808;OTROS TRAUMATISMOS SUPERFICIALES DE LA PIERNA;4;A
7688;S809;TRAUMATISMO SUPERFICIAL DE LA PIERNA, NO ESPECIFICADO;4;A
7689;S810;HERIDA DE LA RODILLA;4;A
7690;S817;HERIDAS MULTIPLES DE LA PIERNA;4;A
7691;S818;HERIDA DE OTRAS PARTES DE LA PIERNA;4;A
7692;S819;HERIDA DE LA PIERNA, PARTE NO ESPECIFICADA;4;A
7693;S820;FRACTURA DE LA ROTULA;4;A
7694;S821;FRACTURA DE LA EPIFISIS SUPERIOR DE LA TIBIA;4;A
7695;S822;FRACTURA DE LA DIAFISIS DE LA TIBIA;4;A
7696;S823;FRACTURA DE LA EPIFISIS INFERIOR DE LA TIBIA;4;A
7697;S824;FRACTURA DEL PERONE SOLAMENTE;4;A
7698;S825;FRACTURA DEL MALEOLO INTERNO;4;A
7699;S826;FRACTURA DEL MALEOLO EXTERNO;4;A
7700;S827;FRACTURAS MULTIPLES DE LA PIERNA;4;A
7701;S828;FRACTURA DE OTRAS PARTES DE LA PIERNA;4;A
7702;S829;FRACTURA DE LA PIERNA, PARTE NO ESPECIFICADA;4;A
7703;S830;LUXACION DE LA ROTULA;4;A
7704;S831;LUXACION DE LA RODILLA;4;A
7705;S832;DESGARRO DE MENISCOS, PRESENTE;4;A
7706;S833;DESGARRO DEL CARTILAGO ARTICULAR DE LA RODILLA, PRESENTE;4;A
7707;S834;ESGUINCES Y TORCEDURAS QUE COMPROMETEN LOS LIGAMENTOS LATERALES (EXTERNO) (INTERNO) DE LA RODILLA;4;A
