PK_CODIGO_MAPIISS;DESCRIPCION_MAPIISS;UVR;VR_CIRUJANO;VR_ANESTESIOLOGO;VR_AYUDANTE;VR_SALA;VR_MATERIALES;VR_NETO;TIPO_EVENTO;FK_ID_CENTRO_COSTOS;FK_ID_TARIFARIO;APLICA_SEXO;DESCRIP_EVENTO;AUT_AMB;AUT_HOSP;CANT_MAXIMA;FK_NIVEL_ATENCION;FK_TIPO_RIPS
862330;ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL HASTA EL 5% DE SUPERFICIE CORPORAL;6039;0;0;0;0;147100;751000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862331;"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL ; ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL";6953;0;0;0;0;160600;855900;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862332;"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL ; ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL";8272;0;0;0;0;0;827200;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862333;"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL ; DE MAS DEL 20% DE SUPERFICIE CORPORAL";10481;0;0;0;0;0;1048100;POS;19;3;Ambos;Cirugia:;SI;NO;30;4;AP
862340;ESCARECTOMIA AVULSIVA HASTA EL 5% DE SUPERFICIE CORPORAL;3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862341;ESCARECTOMIA AVULSIVA ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL;4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862342;ESCARECTOMIA AVULSIVA ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL;5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862343;ESCARECTOMIA AVULSIVA MAYOR DEL 20% DE SUPERFICIE CORPORAL;5388;0;0;0;0;137700;676500;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862501;DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA GENERAL;1468;0;0;0;0;47600;194400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862502;"DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA ESPECIAL (CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES)";2460;0;0;0;0;86400;332400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862503;DERMOABRASION PARCIAL (QUIMICA Y/O MECANICA) DE CARA;2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862504;DERMOABRASION TOTAL (QUIMICA Y/O MECANICA) DE CARA;5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
862701;ONICECTOMIA;981;0;0;0;0;34800;132900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862702;MATRICECTOMIA PARCIAL;735;0;0;0;0;33600;107100;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862703;MATRICECTOMIA TOTAL;981;0;0;0;0;34800;132900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862801;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO HASTA DEL 5% DE SUPERFICIE CORPORAL;613;0;0;0;0;33600;94900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862802;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 5%AL 10% DE SUPERFICIE CORPORAL;908;0;0;0;0;34800;125600;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862803;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL;2036;0;0;0;0;86400;290000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
862804;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 20% AL 30% DE SUPERFICIE CORPORAL;3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862805;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 30% AL 40% DE SUPERFICIE CORPORAL;3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862806;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 40% AL 50% DE SUPERFICIE CORPORAL;3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862807;DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO MAYOR DEL 50% DE SUPERFICIE CORPORAL;3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
862900;FISTULECTOMIA DE PIEL Y TEJIDO CELULAR SUBCUTANEO SOD;2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
863101;"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION; FULGURACION O CRIOTERAPIA EN AREA GENERAL; HASTA SEIS LESIONES (108)";228;0;0;0;0;32600;55400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
863102;"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION; FULGURACION O CRIOTERAPIA EN AREA GENERAL; MAS DE SEIS LESIONES (108)";479;0;0;0;0;33600;81500;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
863103;"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION; FULGURACION O CRIOTERAPIA EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES); HASTA TRES LESIONES";632;0;0;0;0;33600;96800;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
863104;"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION; FULGURACION O CRIOTERAPIA EN AREA ESPECIAL; (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) ENTRE TRES A DIEZ LESIONES";908;0;0;0;0;34800;125600;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
863105;"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION; FULGURACION O CRIOTERAPIA EN AREA ESPECIAL; (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) MAS DE DIEZ LESIONES";1031;0;0;0;0;34800;137900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
864101;RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL HASTA TRES CENTIMETROS;1228;0;0;0;0;47600;170400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
864102;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL; ENTRE TRES A CINCO CENTIMETROS";2036;0;0;0;0;86400;290000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
864103;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL; ENTRE CINCO A DIEZ CENTIMETROS";2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864104;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL; DE MAS DE DIEZ CENTIMETROS";3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864105;"RESECCION DE TUMOR BENIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL; CON REPARACION (COLGAJO Y/O INJERTO)";4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864106;"RESECCION DE TUMOR MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO AREA GENERAL; CON REPARACION (COLGAJO Y/O INJERTO)";4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864201;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL; HASTA UN CENTIMETRO";1228;0;0;0;0;47600;170400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
864202;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL; ENTRE UNO A DOS CENTIMETROS";2036;0;0;0;0;86400;290000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
864203;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL; ENTRE DOS A TRES CENTIMETROS";2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864204;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL; ENTRE TRES A CINCO CENTIMETROS";3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
864205;"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL; DE MAS DE CINCO CENTIMETROS";4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
865101;"SUTURA DE HERIDA UNICA; EN AREA GENERAL";613;0;0;0;0;33600;94900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
865102;"SUTURA DE HERIDA MULTIPLE; EN AREA GENERAL";1031;0;0;0;0;34800;137900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
865202;SUTURA DE HERIDA UNICA DE CARA SIN COMPROMISO DE LABIOS Y/O PARPADOS;1202;0;0;0;0;47600;167800;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
865203;"SUTURA DE HERIDA UNICA DE PLIEGUES DE FLEXION; GENITALES; MANOS Y PIES";3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
865204;SUTURA DE HERIDA MULTIPLE DE CARA NCOC;3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
865207;SUTURA DE HERIDA PARCIAL DE CUERO CABELLUDO (ESCALPE);3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
865208;"SUTURA DE AVULSION EN PABELLON AURICULAR; NARIZ; LABIOS; PARPADOS O GENITALES";6039;0;0;0;0;147100;751000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
866101;INJERTO DE PIEL PARCIAL EN AREA GENERAL HASTA EL DIEZ 10% DE SUPERFICIE CORPORAL TOTAL (109);2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866102;INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL DIEZ 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL (109);4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866103;INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL VEINTE 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL (109);5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
866104;INJERTO DE PIEL PARCIAL EN AREA GENERAL MAYOR DEL TREINTA 30% DE SUPERFICIE CORPORAL TOTAL (109);6668;0;0;0;0;160600;827400;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
866120;"INJERTO DE PIEL PARCIAL EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109)";3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866121;"INJERTO DE PIEL PARCIAL EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109)";4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866201;INJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL HASTA EL DIEZ 10% DE SUPERFICIE CORPORAL TOTAL (109);3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866202;NJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL ENTRE EL DIEZ 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL (109);4768;0;0;0;0;129500;606300;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866203;NJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL ENTRE EL 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL (109);5388;0;0;0;0;137700;676500;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
866204;NJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL MAS DEL 30% DE SUPERFICIE CORPORAL TOTAL (109);6953;0;0;0;0;160600;855900;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
866220;"INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109)";3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866221;"INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES) MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109)";4768;0;0;0;0;129500;606300;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866300;INJERTO CONDROCUTANEO SOD (109);3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
866401;INJERTO DE CUERO CABELLUDO [EN ALOPECIA SECUELA POST-TRAUMA] (109);3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867001;COLGAJO LOCAL SIMPLE DE PIEL HASTA DE DOS CENTIMETROS CUADRADOS;3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867002;COLGAJO LOCAL SIMPLE DE PIEL ENTRE DOS A CINCO CENTIMETROS CUADRADOS;3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867003;COLGAJO LOCAL SIMPLE DE PIEL DE MAS DE CINCO CENTIMETROS CUADRADOS;4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867101;COLGAJO UNICO DE CUERO CABELLUDO;2602;0;0;0;0;86400;346600;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867102;COLGAJO MULTIPLE DE CUERO CABELLUDO;3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867103;"COLGAJO CUTANEO A DISTANCIA; EN VARIOS TIEMPOS";6039;0;0;0;0;147100;751000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
867104;"COLGAJO COMPUESTO A DISTANCIA; EN VARIOS TIEMPOS";7095;0;0;0;0;160600;870100;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
867105;COLGAJO LIBRE CUTANEO CON TECNICA MICROVASCULAR (327);25300;0;0;0;0;0;2530000;POS;19;3;Ambos;Cirugia:;SI;SI;30;4;AP
867106;COLGAJO LIBRE COMPUESTO CON TECNICA MICROVASCULAR (327);35420;0;0;0;0;0;3542000;POS;19;3;Ambos;Cirugia:;SI;SI;30;4;AP
867107;COLGAJO NEUROVASCULAR ( EN ISLA);6324;0;0;0;0;147100;779500;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
867201;COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD HASTA DE DOS CENTIMETROS CUADRADOS;4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
867202;COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE DOS A CINCO CENTIMETROS CUADRADOS;5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
867203;COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE CINCO A DIEZ CENTIMETROS CUADRADOS;6324;0;0;0;0;147100;779500;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
868101;RESECCION SIMPLE DE CICATRIZ EN AREA GENERAL;1508;0;0;0;0;47600;198400;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868102;RESECCION SIMPLE DE CICATRIZ EN AREA ESPECIAL;1696;0;0;0;0;60300;229900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868103;"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE; EN AREA GENERAL";1433;0;0;0;0;47600;190900;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868104;"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE; EN AREA ESPECIAL (CARA; CUERO CABELLUDO; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES)";3400;0;0;0;0;93000;433000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868304;"REDUCCION DE TEJIDO ADIPOSO DE PARED ABDOMINAL; POR LIPOSUCCION O LIPECTOMIA";6324;0;0;0;0;147100;779500;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
868305;"REDUCCION DE TEJIDO ADIPOSO EN MUSLOS; PELVIS; GLUTEOS O BRAZOS; POR LIPOSUCCION O LIPECTOMIA";4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868401;"PLASTIA EN Z O W EN AREA GENERAL; ENTRE UNA A DOS";2066;0;0;0;0;86400;293000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868402;"PLASTIA EN Z O W EN AREA GENERAL; ENTRE TRES A CINCO";2589;0;0;0;0;86400;345300;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868403;"PLASTIA EN Z O W EN AREA GENERAL; MAS DE CINCO";4768;0;0;0;0;129500;606300;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868501;" PLASTIA EN Z O W EN AREA ESPECIAL (CARA; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES); ENTRE UNO A DOS";2237;0;0;0;0;86400;310100;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868502;"PLASTIA EN Z O W EN AREA ESPECIAL (CARA; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES); ENTRE TRES A CINCO";5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
868503;"PLASTIA EN Z O W EN AREA ESPECIAL (CARA; CUELLO; MANOS; PIES; PLIEGUES DE FLEXION; GENITALES); MAS DE CINCO";6182;0;0;0;0;147100;765300;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
868504;"PLASTIA EN Z O W EN MANO (SIN INCLUIR DEDOS); ENTRE UNA A DOS";3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868505;" PLASTIA EN Z O W EN MANO ( SIN INCLUIR DEDOS); ENTRE TRES A CINCO";3400;0;0;0;0;93000;433000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868506;" PLASTIA EN Z O W EN MANO ( SIN INCLUIR DEDOS); MAS DE CINCO";3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
868507;"PLASTIA EN Z; EN CADA DEDO DE LA MANO O DEL PIE";2036;0;0;0;0;86400;290000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
868510;"PLASTIA EN Z O W; EN ZONAS DE FLEXION (168)";5897;0;0;0;0;147100;736800;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
869101;RESECCION DE GLANDULAS SUDORIPARAS AXILARES SIMPLE CON RESECCION GANGLIONAR;3056;0;0;0;0;86400;392000;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
869102;RESECCION DE GLANDULAS SUDORIPARAS AXILARES CON RESECCION TOTAL DEL AREA;3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
869103;RESECCION PARCIAL DE GLANDULAS SUDORIPARAS NCOC;3542;0;0;0;0;93000;447200;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
869104;RESECCION TOTAL DE GLANDULAS SUDORIPARAS NCOC;4440;0;0;0;0;114700;558700;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
869201;DERIVACION LINFATICA [MANEJO DE LINFEDEMA];3990;0;0;0;0;99800;498800;POS;19;3;Ambos;Cirugia:;SI;NO;30;2;AP
869500;CURACION DE LESION EN PIEL O TEJIDO CELULAR SUBCUTANEO SOD (328);216;0;0;0;0;0;21600;POS;19;3;Ambos;Apoyo Tp:;SI;NO;30;1;AP
869601;INSERCION (SUBCUTANEA) (TEJIDO BLANDO) DE EXPANSOR DE TEJIDOS [UNICO O MULTIPLE] NCOC;5103;0;0;0;0;137700;648000;POS;19;3;Ambos;Cirugia:;SI;NO;30;3;AP
869700;RETIRO DE EXPANSOR TISULAR [UNICO O MULTIPLE] SOD;2036;0;0;0;0;86400;290000;POS;19;3;Ambos;Cirugia:;SI;NO;30;1;AP
870001;RADIOGRAFIA DE CRANEO SIMPLE;182;0;0;0;0;0;18200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870003;RADIOGRAFIA DE BASE DE CRANEO;123;0;0;0;0;0;12300;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870004;RADIOGRAFIA DE SILLA TURCA;168;0;0;0;0;0;16800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870005;RADIOGRAFIA DE MASTOIDES COMPARATIVAS;239;0;0;0;0;0;23900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870006;RADIOGRAFIA DE PENASCOS;239;0;0;0;0;0;23900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870007;RADIOGRAFIA DE CONDUCTO AUDITIVO INTERNO;239;0;0;0;0;0;23900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870101;RADIOGRAFIA DE CARA (PERFILOGRAMA);168;0;0;0;0;0;16800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870102;RADIOGRAFIA DE ORBITAS;169;0;0;0;0;0;16900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870103;RADIOGRAFIA DE AGUJEROS OPTICOS;169;0;0;0;0;0;16900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870104;RADIOGRAFIA DE MALAR;168;0;0;0;0;0;16800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870105;RADIOGRAFIA DE ARCO CIGOMATICO;168;0;0;0;0;0;16800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870107;RADIOGRAFIA DE HUESOS NASALES;168;0;0;0;0;0;16800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870108;RADIOGRAFIA DE SENOS PARANASALES;169;0;0;0;0;0;16900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870112;RADIOGRAFIA DE MAXILAR SUPERIOR;112;0;0;0;0;0;11200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870113;RADIOGRAFIA DE MAXILAR INFERIOR;112;0;0;0;0;0;11200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870114;"RADIOGRAFIA PANORAMICA DE MAXILARES; SUPERIOR E INFERIOR (ORTOPANTOMOGRAFIA)";112;0;0;0;0;0;11200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870131;RADIOGRAFIA DE ARTICULACION TEMPOROMAXILAR (ATM);169;0;0;0;0;0;16900;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870301;POLITOMOGRAFIA DE MASTOIDES (UNILATERALO BILATERAL);722;0;0;0;0;0;72200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870302;POLITOMOGRAFIA DE CONDUCTOS AUDITIVOS INTERNOS;722;0;0;0;0;0;72200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870303;POLITOMOGRAFIA DE ARTICULACIONES TEMPOROMANDIBULARES;722;0;0;0;0;0;72200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870305;TOMOGRAFIA LINEAL DE MAXILAR SUPERIOR (55);267;0;0;0;0;0;26700;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870307;POLITOMOGRAFIA DE RINOFARINGE;722;0;0;0;0;0;72200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870308;POLITOMOGRAFIA SEMIAXIAL DE NARIZ;722;0;0;0;0;0;72200;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870310;TOMOGRAFIA FUNCIONAL DE LARINGE;414;0;0;0;0;0;41400;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870440;RADIOGRAFIAS INTRAORALES OCLUSALES;48;0;0;0;0;0;4800;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870451;RADIOGRAFIAS INTRAORALES PERIAPICALES DIENTES ANTERIORES SUPERIORES;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870452;RADIOGRAFIAS INTRAORALES PERIAPICALES DIENTES ANTERIORES INFERIORES;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870453;RADIOGRAFIAS INTRAORALES PERIAPICALES ZONA DE CANINOS;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870454;RADIOGRAFIAS INTRAORALES PERIAPICALES PREMOLARES;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870455;RADIOGRAFIAS INTRAORALES PERIAPICALES MOLARES;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870460;RADIOGRAFIAS INTRAORALES CORONALES;26;0;0;0;0;0;2600;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870601;RADIOGRAFIA DE TEJIDOS BLANDOS DE CUELLO (237);187;0;0;0;0;0;18700;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
870602;RADIOGRAFIA DE CAVUM FARINGEO;187;0;0;0;0;0;18700;POS;17;3;Ambos;Apoyo Dx:;SI;NO;30;1;AP
