ID;FK_TARIFARIO;COD_ARTICULO;PARAGRAFO;FK_CODIGO_CUPS;DESCRIPCION;TIPO_PARAGRAFO
19536;2;45;paragrafo 1;213608;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19537;2;52;paragrafo 1;213608;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19538;2;45;paragrafo 1;213609;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19539;2;52;paragrafo 1;213609;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19540;2;45;paragrafo 1;213610;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19541;2;52;paragrafo 1;213610;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19542;2;45;paragrafo 1;213611;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19543;2;52;paragrafo 1;213611;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19544;2;45;paragrafo 1;213612;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19545;2;52;paragrafo 1;213612;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19546;2;45;paragrafo 1;213613;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19547;2;52;paragrafo 1;213613;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19548;2;45;paragrafo 1;213614;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19549;2;52;paragrafo 1;213614;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19550;2;45;paragrafo 1;213615;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19551;2;52;paragrafo 1;213615;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19552;2;45;paragrafo 1;213616;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19553;2;52;paragrafo 1;213616;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19554;2;45;paragrafo 1;213617;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19555;2;52;paragrafo 1;213617;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19556;2;45;paragrafo 1;213618;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
19557;2;52;paragrafo 1;213618;Cuando para la práctica integral de un estudio o procedimiento sea necesario aplicar anestesia general o regional y en el mismo acto no sea complementario de uno de los contenidos en el Capítulo I. se reconocerá por derechos al uso del quirófano una suma igual al ochenta por ciento (80%) sobre la tarifa establecida para el respectivo procedimiento.;valor
19558;2;45;paragrafo 1;213619;En los exámenes. estudios y procedimientos clínicos de diagnóstico y tratamiento que según criterio médico necesiten para su práctica de anestesia general o regional. por los servicios profesionales del especialista en anestesiología. se pagará el cincuenta por ciento (50%) de la tarifa establecida para el respectivo procedimiento.;valor
